feature_id	Domain	Phylum	Class	Order	Family	Genus	Species
e3336ecb5ec0147b793e9976a7aa9938	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	UCG-002	UCG-002 NA
e33e6f81ef4842cd2861edec2a912287	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium NA
e33fc689e31b666ddfdbb8cd1a7bb0c6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides NA
e3417b793e51af59b0af48d725e71f48	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia NA
e34b3f2c0ce58228c23f573c54292ea3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	uncultured bacterium
e35384163922aa0be367b626ba34d284	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Parasutterella NA
e355239ceb404a23a82afef9f0bc4f74	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella pallens
e363db6312f34caf94417ecc47592687	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus NA
e367f6ffc0352ff46680b400a99352d5	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	[Eubacterium] coprostanoligenes group	[Eubacterium] coprostanoligenes group NA
e36fd12f30d61320d9cdce29420d99c0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes shahii
e3700a1cb7f7732d11b928a8ff13e7c5	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	UCG-005	UCG-005 NA
e376bf42c732d304d22259df842eee72	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Schleiferilactobacillus	Lactobacillus harbinensis
e37a00d4120a17823b9d078d9b00639b	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 7	Prevotella melaninogenica
e38252bcef976b81bcb5d84a09b57de3	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Asteroleplasma	uncultured bacterium
e387d8b5cf3d6c61e65019accb884109	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	Mitsuokella	uncultured bacterium
e388a42b14cdf741bf43df7dadf17751	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	uncultured bacterium
e39a96f95d22553880d61494ab11e0d6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas NA
e39f0378bdaa650a0add8dfb7cfb1488	Archaea	Archaea NA	Archaea NA	Archaea NA	Archaea NA	Archaea NA	Archaea NA
e3a01ed50eb56237933e72f4d94475ff	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia NA
e3b384b7e9cf2789c91dc76a4baee4f6	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Dialister	Dialister NA
e3b7197005a9041fe3dcdbba0fff558d	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tuzzerella	uncultured bacterium
e3bb44293745ae0fbf1749525ba4ee5c	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NA	Lachnospiraceae NA
e3bdd37ab7b0a0dd5341bc8095e516bb	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus cecorum
e3c28faece4585e778db850bfcb56248	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 9	Prevotella 9 NA
e3c821581b6dc5f209c49a1999f2a8f8	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella NA
e3c9c2a072b1dd41a3d26f812f5c5f0e	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	Veillonella NA
e3cf452054d15de98422dfb16613c7b6	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Family XIII AD3011 group	gut metagenome
e3d067d689b95faaddf5e15d54a1e6b3	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	Treponema medium
e3d35e15e280fd5a1b544c105448169f	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	Treponema putidum
e3dbec96612f1dd5b9b65b2022da6b45	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia NA
e3eabd78dec76b8eac00efc7fa0c48d4	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	Lentimicrobium	unidentified
e3ec606083a84835abe3d7c801dfd9e1	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus] torques group	[Ruminococcus] torques group NA
e3ef57e3cbed176dff92ef8342f45178	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium matruchotii
e3efabb72af76509e56c9e673cc7cc65	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Howardella	Howardella NA
e3f3613c1af0ac9e4425b553b7d9558b	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium] ventriosum group	[Eubacterium] ventriosum group NA
e3fa90ff6c0b2c62df7ab6458b205682	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	Facklamia ignava
e4039107891b95436147f202556568b3	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas NA
e405a6746c773112d9e57378cc4ca60a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium NA
e4062861f39d98d128ba0a7be896adca	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides NA
e41266b87897a9b4698ab8fd8a2540cd	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	Variovorax NA
e412a7bdbe75c4cbe282f912ab058e1b	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	[Clostridium] scindens
e413954d6b40873a46eee8867e65623c	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcaceae NA	Ruminococcaceae NA
e417a921046e9b4eaa5878217d1ae261	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium NA
e41c674646a544a7689bc9a1aa8cfc1c	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	Rothia NA
e41d96cfe70e9f3f9b595e5c88fab50e	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella pallens
e41da4fe58267b963b10af9aa2acfbcf	Unassigned	Unassigned NA	Unassigned NA	Unassigned NA	Unassigned NA	Unassigned NA	Unassigned NA
e420284e6cda297ab402dd23046de4a5	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NA	Lachnospiraceae NA
e42058366817dec3673aeb508cf1a889	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	Butyricicoccus	Butyricicoccus NA
e425bcf116d5e3f6b6a9f236d5f1b003	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga NA
e42abc18c5d88c22cb7cf2dbd72d704e	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium NA
e4329192f0432026a7880d0c1f5f9531	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Adlercreutzia	uncultured bacterium
e43b11c59012b955abc3cc39af9eabed	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NK4A214 group	NK4A214 group NA
e43ecea903888a7d5a7556edb82092c9	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Peptostreptococcaceae NA	Peptostreptococcaceae NA
e446373d898ad0993d81e79c5aa264e3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 7	Prevotella melaninogenica
e44fe629c8b9cb6d3526013effebee1a	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Butyrivibrio	Butyrivibrio NA
e45117e132f5bdb72001fab0ef69a458	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides NA
e454ae62fa0a2fc808675a4f7dfce7c9	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Dialister	uncultured bacterium
e457036445ce994bab168c29af8fdd1f	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 1	Clostridium paraputrificum
e461112871b92db4ff9ed1c2c7cacd05	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium NA
e46352891ea8c3c4696017e4ac961ce7	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	CHKCI001	uncultured organism
e463b85fa388fdd7146df3d3b2932ae9	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Neisseria	Neisseria perflava
e4670e6b490d4ee98f6dbae902b43bde	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	Alloprevotella tannerae
e46f4f9031783bbb47d8d2edcb317205	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Megasphaera	Megasphaera micronuciformis
e470babf87ab36aff2ed17b76fe149a0	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NA	Lachnospiraceae NA
e471041ee42962c62420654b66a1a51b	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides NA
e4714a4be925f7a70f5b2934b25129e4	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	uncultured bacterium
e47253ad5d60a60f51a4596f568b7bb1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	Aggregatibacter	uncultured bacterium
e4740987fcdf1b195af68c1d3b035042	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga NA
e4750033dde672035fc7b82d04eb721f	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Eggerthia	Eggerthia catenaformis
e47572c85e81654bd6642ee7025a3237	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium NA
e47b7c57183d489a185e684d3dc8f4e6	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium NA
e47c7ad278022576f677c5506d0c3c60	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	Monoglobus NA
e483371fe2173d5bbc7a5d2abd6ad9cd	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio piger
e484c18dc15cdf483450e690d69a4589	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces NA
e4852b7fbd5785dd07e2d7d156cd0816	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	Gastranaerophilales	Gastranaerophilales	uncultured bacterium
e485bab87304878b42a0e92486512af2	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	uncultured bacterium
e4860bbf6646944bdb40440fc42d84fc	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella oulorum
e48768a6b335f6c4f7b1714aa7d03317	Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	Peptococcus	Peptococcus NA
e494b9bee65b3ab404b57288dcf42a22	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	[Clostridium] innocuum group	[Clostridium] innocuum group NA
e4998c8da98afcebc05d9ef591405b33	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Flavonifractor	Flavonifractor NA
e49dcaad37ee3cfc3a4c27fa9e22bb2a	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-010	uncultured organism
e4a0e96e54ba79a74f1352aa4823e987	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides massiliensis
e4a49c057f4861e984d137d258a33d76	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Family XI	uncultured	Tissierella sp.
e4a538935557668d8ae454d012f7bb16	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Candidatus Saccharimonas	uncultured bacterium
e4b0636a0d7e8b502f49540c00b9d137	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	UBA1819	UBA1819 NA
e4b09db402f1aa446e84ae46eeeddbec	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tuzzerella	uncultured bacterium
e4b3587d6db577e2244dd26035b0a982	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	UCG-008	uncultured bacterium
e4b4db9b52191075db2660a0c42260db	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 7	Prevotella baroniae
e4b67e15e61960f3b6d2955124ac7ab3	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	uncultured	gut metagenome
e4b8ad9609e68d63c34fa4df62d45b5e	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Dialister	uncultured bacterium
e4c7063fb149a0fad1696188efad0330	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis
e4cd8e09dbde32eab75a5a428425260d	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	Clostridia vadinBB60 group	Clostridia vadinBB60 group	uncultured organism
e4d09bd48d7a9adb01210ce47a73cb54	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas asaccharolytica
e4d5b3529f49a62c649e8b318205aff1	Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	Acholeplasma sp.
e4d62a026211c7dc88d5998930bc6291	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas NA
e4d8947440b711b16714ce5649676cb3	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NA	Lachnospiraceae NA
e4db68a3fcc3985e53e8de6aac9df307	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	Veillonella NA
e4dd8f134a356740c56acb4269cd9457	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium NA
e4e7bb1d7aca9c323dce279345f2e8d2	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides plebeius
e4e9701f203c39f47b4e7ba14c67c73f	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter	Oscillibacter NA
e4f2121ae40dbc2731964af19468699c	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	uncultured bacterium
e4f294b5c61a16b7cf36e44f647b265f	Bacteria	Chloroflexi	Chloroflexia	Kallotenuales	AKIW781	AKIW781	uncultured bacterium
e4f5c11d3f931c1e9ac0608b66d6396b	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium NA
e4faa194352633920731467711f954b2	Bacteria	Bacteria NA	Bacteria NA	Bacteria NA	Bacteria NA	Bacteria NA	Bacteria NA
e4fcf4e78d02548793762d12b8f86c2b	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Family XI	Parvimonas	Parvimonas NA
e4fed8e31df58aebeebf45d271b92564	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	uncultured bacterium
e5004785b973e0c9b9309f7f80c79288	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas NA
e504385fbd83b4253f6a4a941a1e7007	Unassigned	Unassigned NA	Unassigned NA	Unassigned NA	Unassigned NA	Unassigned NA	Unassigned NA
e507b20793414528e2dec77e8eed6276	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas flueggei
e5141e1e2c6d3629b6ab06c36889fd65	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides NA
e516828c9c5585f81e872126f0bc9fff	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides plebeius
e51c1d7134761aa74c082b714a481a0b	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	Veillonella NA
e5225d9ad60cd54861511a228f4809fd	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides NA
e525c84bfcc6b55d86f43d7576aac125	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonellaceae NA	Veillonellaceae NA
e5262aa5881103fee136f8fc5c457945	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae NA	Christensenellaceae NA
e53056f5f9eb7efa2ad7df7ac2b1d9de	Bacteria	Firmicutes	Clostridia	Clostridia NA	Clostridia NA	Clostridia NA	Clostridia NA
e535320b276ec0fd5d0ebe2170088047	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas NA
e5433cc4fabc56e6f74e29696a49e1c1	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Oscillospiraceae NA	Oscillospiraceae NA
e54f61544475b5da43debc18e4c0a758	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Megasphaera	Megasphaera micronuciformis
e551983fd2798cb01337b8d15cc9df15	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter pinnipediorum
e55232f12aa9f3e4b0d5ce49d4d2d73d	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga NA
e554a6e2d86a1bba90b94b73b7ea7a33	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	uncultured	uncultured bacterium
e5553c36b3817d1e4e4aee24697c5577	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoanaerobaculum	Lachnoanaerobaculum NA
e556ec36daf67afe29655ac9e3538aad	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Oscillospiraceae NA	Oscillospiraceae NA
e55a87a2bfb6c3731d6691ffa7626265	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Sanguibacteroides	Sanguibacteroides justesenii
e561440f2713b4c8e6a2a42700fd4f02	Bacteria	Firmicutes	Clostridia	Lachnospirales	Defluviitaleaceae	Defluviitaleaceae UCG-011	uncultured bacterium
e5681296dadc95afd39db23a24925585	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Peptostreptococcus	Peptostreptococcus NA
e56cc5411512d332d51ca84ccc099402	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Succinivibrionaceae	Succinivibrio	Succinivibrio NA
e56ccad6f8df265ff2ece64728a75797	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	uncultured	uncultured NA
e5751fd5619363ed4242967ecdde9f10	Unassigned	Unassigned NA	Unassigned NA	Unassigned NA	Unassigned NA	Unassigned NA	Unassigned NA
e575bbe527adeea9be2d5fcf72e7bae5	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39	uncultured bacterium
e57ac1412ff8a52c63b1a3dcb667d413	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales	Saccharimonadales	Candidatus Saccharibacteria
e57e6c15bc38a803be52e2e788718bb0	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group	Lachnospiraceae NK4A136 group NA
e580ade429fd0ad0a6ad3a0abeb6acbd	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	Alloprevotella rava
e582d571fc5153cba4121de7f936ef20	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	Porphyromonas-like sp.
e5872a84cd4e8e41bb34054899f2d479	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas	Butyricimonas NA
e58cdc77fd873d5c72ba1f8804dc96b3	Bacteria	Bacteria NA	Bacteria NA	Bacteria NA	Bacteria NA	Bacteria NA	Bacteria NA
e58e0abb3f47f6db5b2f14c146e374d9	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	Alloprevotella NA
e58f5c0e53195078ff71c5ec9cbddeba	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae NA	Prevotellaceae NA
e5983d07e33d4aceb858f1869568c922	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	Actinobacillus	Actinobacillus NA
e59af00273a37b1b1c4708b5971deda2	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Cloacibacillus porcorum
e59b6c78f2f98796405ea1144107ff1a	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	Clostridia vadinBB60 group	Clostridia vadinBB60 group	uncultured bacterium
e59d4309b238f27beb7e0bc899c92548	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium NA
e59e9fb7bf343214b3f73d64ffe1bd20	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Mailhella	Desulfovibrio sp.
e59ed435093b28665ea983ba475a7e25	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	Treponema putidum
e5a1feb04894a3656f0f8ba80fc97623	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39	uncultured bacterium
e5a292957f691186865ab1608714b7d9	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga NA
e5a302b8369bb772135b101a7b1851d0	Bacteria	Firmicutes	Bacilli	Lactobacillales	P5D1-392	P5D1-392	Granulicatella sp.
e5a6309be2f85266e1bab2ff6bbf4890	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Howardella	uncultured organism
e5a8ee2c51079bc3b275a876581cee71	Bacteria	Firmicutes	Bacilli	RF39	RF39	RF39	RF39 NA
e5a956e7a31a3fb3e3e354786b46231b	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	uncultured	uncultured bacterium
e5a96114c393b4dfa5ac48b70d97466e	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	unidentified
e5a992370c3276d0f25858df36932d76	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Burkholderia sp.
e5b2e68d807dc301a6400787abbba807	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides NA
e5b9f081e0093f1fb6b927d10a0958af	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	UCG-003	UCG-003 NA
e5ba4a76c5aa8e891704004b1b5fe14a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides NA
e5bdafb004b112c6b9280da0c6efe649	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter	gut metagenome
e5c31db39b47314fcf728ef3568ed9a2	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella NA
e5c47c0918e60a49d50fa7ecc75f9bb4	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	uncultured Bacteroidetes
e5c62bf2ff50073c638f7df0cea29392	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NA	Lachnospiraceae NA
e5cfc1eff72758be29c932cb23d8c86b	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella 7	Prevotella 7 NA
e5d005045aac6c736a224e5b50d80b54	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella marshii
